contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250421C00250000,2025-04-11 16:05:26+00:00,250.0,277.25,290.93,292.65,0.0,0.0,,1,2.993898999633789,True,REGULAR,USD
SPY250421C00260000,2025-04-11 16:57:34+00:00,260.0,272.22,280.94,282.66,0.0,0.0,,1,2.859866131591797,True,REGULAR,USD
SPY250421C00321000,2025-04-09 18:48:14+00:00,321.0,213.35,219.59,221.75,0.0,0.0,,5,2.1054734863281244,True,REGULAR,USD
SPY250421C00326000,2025-04-11 19:36:09+00:00,326.0,208.36,214.44,216.73,0.0,0.0,,12,2.0380908422851567,True,REGULAR,USD
SPY250421C00341000,2025-04-11 17:40:16+00:00,341.0,193.15,199.42,201.74,0.0,0.0,,1,1.8813482495117184,True,REGULAR,USD
SPY250421C00342000,2025-04-08 13:51:29+00:00,342.0,178.75,198.61,200.74,0.0,0.0,,1,1.8854986193847654,True,REGULAR,USD
SPY250421C00356000,2025-04-11 15:36:53+00:00,356.0,169.0,185.03,186.76,0.0,0.0,,1,1.7753917480468748,True,REGULAR,USD
SPY250421C00375000,2025-04-11 14:18:11+00:00,375.0,151.02,165.47,167.78,0.0,0.0,,3,1.5544455871582028,True,REGULAR,USD
SPY250421C00385000,2025-04-08 18:14:02+00:00,385.0,120.81,155.74,157.82,0.0,0.0,,24,1.4799830688476563,True,REGULAR,USD
SPY250421C00388000,2025-04-10 15:42:20+00:00,388.0,136.47,152.72,154.83,0.0,0.0,,5,1.4514187585449219,True,REGULAR,USD
SPY250421C00390000,2025-04-10 15:34:55+00:00,390.0,135.05,150.49,152.81,0.0,0.0,,26,1.4179716601562502,True,REGULAR,USD
SPY250421C00400000,2025-04-11 15:02:39+00:00,400.0,125.59,140.74,142.86,0.0,0.0,,2,1.3439974206542966,True,REGULAR,USD
SPY250421C00401000,2025-04-09 19:49:59+00:00,401.0,143.87,139.85,141.57,0.0,0.0,,5,1.3247104077148437,True,REGULAR,USD
SPY250421C00405000,2025-04-10 15:26:10+00:00,405.0,121.21,135.53,137.86,0.0,0.0,,6,1.2871129394531249,True,REGULAR,USD
SPY250421C00413000,2025-04-09 17:22:11+00:00,413.0,106.57,127.78,129.5,0.0,0.0,,1,1.2097207482910153,True,REGULAR,USD
SPY250421C00416000,2025-04-08 16:48:17+00:00,416.0,97.28,124.59,126.89,0.0,0.0,,10,1.1938516870117186,True,REGULAR,USD
SPY250421C00420000,2025-04-10 15:04:19+00:00,420.0,108.74,120.59,122.91,0.0,0.0,,4,1.1596721704101562,True,REGULAR,USD
SPY250421C00427000,2025-04-09 17:21:44+00:00,427.0,95.17,113.62,115.95,0.0,0.0,,1,1.101811131591797,True,REGULAR,USD
SPY250421C00429000,2025-04-09 17:55:34+00:00,429.0,102.42,111.73,113.91,0.0,0.0,,10,1.0876510461425783,True,REGULAR,USD
SPY250421C00430000,2025-04-10 14:56:58+00:00,430.0,99.5,110.64,112.94,0.0,0.0,,29,1.076176494140625,True,REGULAR,USD
SPY250421C00435000,2025-04-09 19:05:09+00:00,435.0,102.6,105.76,107.97,0.0,0.0,,12,1.0396776531982426,True,REGULAR,USD
SPY250421C00440000,2025-04-09 19:05:39+00:00,440.0,97.53,100.97,102.99,0.0,0.0,,8,1.0065967639160154,True,REGULAR,USD
SPY250421C00442000,2025-04-10 19:44:45+00:00,442.0,81.28,98.8,100.97,0.0,0.0,,2,0.9807130834960938,True,REGULAR,USD
SPY250421C00445000,2025-04-10 13:53:47+00:00,445.0,88.09,96.64,96.85,0.0,0.0,,48,0.9425054577636718,True,REGULAR,USD
SPY250421C00449000,2025-04-11 13:59:38+00:00,449.0,80.4,92.67,92.88,0.0,0.0,,1,0.9108895629882812,True,REGULAR,USD
SPY250421C00450000,2025-04-11 16:46:57+00:00,450.0,83.57,91.58,91.79,0.0,0.0,,33,0.8945323046874999,True,REGULAR,USD
SPY250421C00452000,2025-04-11 14:48:30+00:00,452.0,77.51,89.62,89.85,0.0,0.0,,1,0.8819591882324218,True,REGULAR,USD
SPY250421C00455000,2025-04-10 14:26:00+00:00,455.0,77.66,86.76,87.02,0.0,0.0,,8,0.8692640026855469,True,REGULAR,USD
SPY250421C00458000,2025-04-11 13:56:47+00:00,458.0,73.1,83.47,83.7,0.0,0.0,,1,0.8184832604980468,True,REGULAR,USD
SPY250421C00460000,2025-04-14 18:34:23+00:00,460.0,81.39,81.77,81.98,13.199997,19.357674,2.0,41,0.8251970605468748,True,REGULAR,USD
SPY250421C00465000,2025-04-09 19:01:00+00:00,465.0,69.47,76.7,76.93,0.0,0.0,,4,0.7779563220214845,True,REGULAR,USD
SPY250421C00467000,2025-04-11 19:29:48+00:00,467.0,69.92,74.8,75.01,0.0,0.0,,1,0.7678245874023439,True,REGULAR,USD
SPY250421C00469000,2025-04-10 14:24:25+00:00,469.0,63.95,73.1,73.32,0.0,0.0,,13,0.7727073510742188,True,REGULAR,USD
SPY250421C00470000,2025-04-09 20:00:04+00:00,470.0,76.13,71.7,71.93,0.0,0.0,,5,0.7354762780761719,True,REGULAR,USD
SPY250421C00472000,2025-04-10 14:24:25+00:00,472.0,61.12,69.77,69.98,0.0,0.0,,4,0.7229031616210937,True,REGULAR,USD
SPY250421C00475000,2025-04-11 14:15:15+00:00,475.0,55.69,66.69,66.89,0.0,0.0,,6,0.6911651977539064,True,REGULAR,USD
SPY250421C00477000,2025-04-11 19:34:51+00:00,477.0,60.33,64.94,65.18,0.0,0.0,,6,0.6929962341308593,True,REGULAR,USD
SPY250421C00479000,2025-04-11 13:46:13+00:00,479.0,53.06,62.75,62.97,0.0,0.0,,10,0.6621127539062501,True,REGULAR,USD
SPY250421C00480000,2025-04-11 16:57:59+00:00,480.0,57.4,61.94,62.16,1.2900009,2.299057,3.0,27,0.666385172119141,True,REGULAR,USD
SPY250421C00481000,2025-04-08 19:40:44+00:00,481.0,28.33,61.03,61.24,0.0,0.0,,5,0.663333444824219,True,REGULAR,USD
SPY250421C00485000,2025-04-11 19:59:18+00:00,485.0,52.33,56.97,57.16,0.0,0.0,,49,0.624027197265625,True,REGULAR,USD
SPY250421C00487000,2025-04-09 14:48:37+00:00,487.0,25.94,55.03,55.26,0.0,0.0,,51,0.6116982189941409,True,REGULAR,USD
SPY250421C00488000,2025-04-10 16:42:04+00:00,488.0,38.68,53.92,54.16,0.0,0.0,,5,0.5964395825195312,True,REGULAR,USD
SPY250421C00489000,2025-04-09 14:59:03+00:00,489.0,22.91,52.96,53.16,0.0,0.0,,64,0.588993367919922,True,REGULAR,USD
SPY250421C00490000,2025-04-11 19:17:10+00:00,490.0,47.98,52.22,52.41,0.0,0.0,,133,0.5955850988769531,True,REGULAR,USD
SPY250421C00491000,2025-04-14 19:19:26+00:00,491.0,52.0,51.02,51.23,4.779999,10.122827,9.0,24,0.5754436987304687,True,REGULAR,USD
SPY250421C00492000,2025-04-10 16:15:27+00:00,492.0,34.37,50.18,50.4,0.0,0.0,,26,0.5764202514648438,True,REGULAR,USD
SPY250421C00493000,2025-04-11 14:59:19+00:00,493.0,49.18,49.26,49.47,11.099998,29.149155,1.0,62,0.5719036950683594,True,REGULAR,USD
SPY250421C00494000,2025-04-11 14:23:28+00:00,494.0,35.14,48.19,48.41,0.0,0.0,,85,0.5592085095214845,True,REGULAR,USD
SPY250421C00495000,2025-04-14 15:46:46+00:00,495.0,43.71,47.23,47.45,6.25,16.684464,4.0,346,0.5526167785644531,True,REGULAR,USD
SPY250421C00496000,2025-04-10 14:30:08+00:00,496.0,38.42,46.69,46.89,0.0,0.0,,78,0.5682416223144531,True,REGULAR,USD
SPY250421C00497000,2025-04-11 18:02:15+00:00,497.0,40.99,45.19,45.4,-2.0599976,-4.785128,4.0,80,0.532231240234375,True,REGULAR,USD
SPY250421C00498000,2025-04-14 18:44:37+00:00,498.0,44.66,44.23,44.42,12.719999,39.824665,58.0,69,0.5249070947265625,True,REGULAR,USD
SPY250421C00499000,2025-04-14 17:23:15+00:00,499.0,41.38,43.25,43.48,6.2700005,17.858162,5.0,47,0.5180712255859375,True,REGULAR,USD
SPY250421C00500000,2025-04-14 18:29:11+00:00,500.0,43.76,42.53,42.71,4.7599983,12.205124,24.0,585,0.5225877819824218,True,REGULAR,USD
SPY250421C00501000,2025-04-14 15:17:59+00:00,501.0,41.29,41.56,41.75,3.3300018,8.772397,1.0,2,0.5152026019287108,True,REGULAR,USD
SPY250421C00505000,2025-04-14 19:07:47+00:00,505.0,38.51,37.76,37.97,5.2299995,15.715143,6.0,143,0.4936574072265626,True,REGULAR,USD
SPY250421C00506000,2025-04-14 16:53:09+00:00,506.0,32.59,36.9,37.1,5.1800003,18.898212,2.0,143,0.4903615417480469,True,REGULAR,USD
SPY250421C00507000,2025-04-10 16:31:16+00:00,507.0,36.7,35.72,35.92,13.300001,56.837612,2.0,37,0.47223428161621095,True,REGULAR,USD
SPY250421C00508000,2025-04-10 16:25:50+00:00,508.0,35.17,35.03,35.23,13.149998,59.718426,12.0,73,0.4771780798339844,True,REGULAR,USD
SPY250421C00509000,2025-04-11 17:05:33+00:00,509.0,30.22,33.87,34.06,0.0,0.0,,151,0.45966116516113287,True,REGULAR,USD
SPY250421C00510000,2025-04-14 19:22:57+00:00,510.0,33.36,32.94,33.13,3.2200012,10.683481,146.0,423,0.45313046875,True,REGULAR,USD
SPY250421C00511000,2025-04-14 14:13:20+00:00,511.0,33.02,32.1,32.3,5.300001,19.119774,5.0,89,0.4510552941894531,True,REGULAR,USD
SPY250421C00512000,2025-04-14 16:11:06+00:00,512.0,26.73,31.23,31.41,-1.8100014,-6.341981,46.0,148,0.44598942687988286,True,REGULAR,USD
SPY250421C00513000,2025-04-14 13:47:59+00:00,513.0,30.49,30.36,30.55,2.5200005,9.009655,6.0,158,0.44208321594238287,True,REGULAR,USD
SPY250421C00514000,2025-04-14 19:00:03+00:00,514.0,29.08,29.4,29.57,1.8700008,6.872477,11.0,80,0.43286699951171875,True,REGULAR,USD
SPY250421C00515000,2025-04-14 16:48:31+00:00,515.0,26.48,28.52,28.69,0.1800003,0.6844118,95.0,408,0.42774009765625004,True,REGULAR,USD
SPY250421C00516000,2025-04-14 15:43:59+00:00,516.0,25.65,27.52,27.7,6.129999,31.403685,11.0,197,0.4179135357666015,True,REGULAR,USD
SPY250421C00517000,2025-04-14 14:24:03+00:00,517.0,25.03,26.64,26.81,-0.13999939,-0.5562153,19.0,104,0.4120542193603516,True,REGULAR,USD
SPY250421C00518000,2025-04-11 19:58:40+00:00,518.0,28.13,25.96,26.14,4.209999,17.60033,4.0,159,0.41480077392578124,True,REGULAR,USD
SPY250421C00519000,2025-04-14 17:51:10+00:00,519.0,23.09,24.98,25.15,0.09000015,0.391305,4.0,118,0.40454697021484376,True,REGULAR,USD
SPY250421C00520000,2025-04-14 19:20:11+00:00,520.0,24.47,24.21,24.37,1.4699993,6.3913016,73.0,734,0.40228869201660156,True,REGULAR,USD
SPY250421C00521000,2025-04-11 19:59:39+00:00,521.0,24.09,23.28,23.43,2.5200005,11.682896,31.0,125,0.3936828210449219,True,REGULAR,USD
SPY250421C00522000,2025-04-14 18:25:53+00:00,522.0,21.93,22.33,22.49,1.1300011,5.432698,16.0,104,0.38495488098144526,True,REGULAR,USD
SPY250421C00523000,2025-04-14 17:14:26+00:00,523.0,19.19,21.68,21.83,-1.0799999,-5.3280706,6.0,169,0.38635867553710934,True,REGULAR,USD
SPY250421C00524000,2025-04-14 18:18:04+00:00,524.0,20.37,20.68,20.82,0.8100014,4.1411114,19.0,280,0.3746400427246094,True,REGULAR,USD
SPY250421C00525000,2025-04-14 18:59:36+00:00,525.0,20.61,19.98,20.11,1.6200008,8.53081,148.0,289,0.37354142089843745,True,REGULAR,USD
SPY250421C00526000,2025-04-14 13:42:56+00:00,526.0,18.79,19.11,19.24,0.960001,5.3841896,27.0,218,0.36646141357421874,True,REGULAR,USD
SPY250421C00527000,2025-04-14 17:31:01+00:00,527.0,18.39,18.3,18.43,0.8299999,4.726651,70.0,1404,0.36121244262695307,True,REGULAR,USD
SPY250421C00528000,2025-04-14 16:19:56+00:00,528.0,15.29,17.52,17.66,-1.6999998,-10.005885,43.0,201,0.3570010589599609,True,REGULAR,USD
SPY250421C00529000,2025-04-14 19:26:10+00:00,529.0,16.97,16.77,16.89,0.8299999,5.142503,8.0,348,0.3524845025634765,True,REGULAR,USD
SPY250421C00530000,2025-04-14 19:06:54+00:00,530.0,16.66,16.01,16.12,1.1099997,7.138262,335.0,770,0.34766277343749996,True,REGULAR,USD
SPY250421C00531000,2025-04-14 17:07:44+00:00,531.0,13.14,15.26,15.38,-1.5499992,-10.551391,166.0,223,0.3434513897705078,True,REGULAR,USD
SPY250421C00532000,2025-04-14 17:53:19+00:00,532.0,13.5,14.57,14.68,-0.6499996,-4.593637,65.0,152,0.34015552429199214,True,REGULAR,USD
SPY250421C00533000,2025-04-14 17:34:59+00:00,533.0,12.11,13.77,13.85,-1.4900007,-10.955888,90.0,238,0.33228206787109377,True,REGULAR,USD
SPY250421C00534000,2025-04-14 19:26:27+00:00,534.0,13.22,13.2,13.29,0.22000027,1.6923097,117.0,194,0.3327703442382813,True,REGULAR,USD
SPY250421C00535000,2025-04-14 19:24:29+00:00,535.0,12.8,12.43,12.5,0.3000002,2.4000015,636.0,1194,0.3253851641845703,True,REGULAR,USD
SPY250421C00536000,2025-04-14 19:12:58+00:00,536.0,11.96,11.7,11.76,0.47000027,4.090516,395.0,214,0.319220675048828,True,REGULAR,USD
SPY250421C00537000,2025-04-14 19:17:23+00:00,537.0,11.4,11.07,11.14,0.2699995,2.4258716,619.0,197,0.31641308593749995,True,REGULAR,USD
SPY250421C00538000,2025-04-14 19:26:08+00:00,538.0,10.53,10.33,10.38,-0.06000042,-0.5665762,1003.0,221,0.3087227331542969,True,REGULAR,USD
SPY250421C00539000,2025-04-14 19:31:07+00:00,539.0,9.78,9.89,9.94,-0.19000053,-1.9057225,1073.0,321,0.3106758386230468,True,REGULAR,USD
SPY250421C00540000,2025-04-14 19:30:02+00:00,540.0,9.29,9.04,9.09,-0.13000011,-1.3800436,2750.0,896,0.2991403094482421,False,REGULAR,USD
SPY250421C00541000,2025-04-14 19:30:32+00:00,541.0,8.51,8.48,8.51,-0.4699993,-5.2338457,1453.0,521,0.29566134033203123,False,REGULAR,USD
SPY250421C00542000,2025-04-14 19:31:22+00:00,542.0,8.01,7.9,7.96,-0.42000008,-4.9822073,1297.0,715,0.2924875439453124,False,REGULAR,USD
SPY250421C00543000,2025-04-14 19:31:41+00:00,543.0,7.32,7.29,7.33,-0.7199998,-8.955221,1013.0,197,0.28626202026367187,False,REGULAR,USD
SPY250421C00544000,2025-04-14 19:30:29+00:00,544.0,6.87,6.87,6.93,-0.6500001,-8.643618,822.0,419,0.2868113311767577,False,REGULAR,USD
SPY250421C00545000,2025-04-14 19:29:23+00:00,545.0,6.37,6.38,6.43,-0.6500001,-9.25926,1830.0,2417,0.28351546569824215,False,REGULAR,USD
SPY250421C00546000,2025-04-14 19:21:02+00:00,546.0,5.8,5.76,5.8,-0.88999987,-13.303435,644.0,265,0.27539787109374997,False,REGULAR,USD
SPY250421C00547000,2025-04-14 19:18:34+00:00,547.0,5.47,5.32,5.37,-0.6700001,-10.912054,1561.0,254,0.27307855834960937,False,REGULAR,USD
SPY250421C00548000,2025-04-14 19:29:27+00:00,548.0,4.92,4.91,4.96,-0.75999975,-13.380278,993.0,512,0.2708813146972656,False,REGULAR,USD
SPY250421C00549000,2025-04-14 19:16:12+00:00,549.0,4.5,4.4,4.46,-0.9200001,-16.97417,759.0,480,0.26483889465332033,False,REGULAR,USD
SPY250421C00550000,2025-04-14 19:28:06+00:00,550.0,4.08,4.02,4.07,-0.9300003,-18.56288,5524.0,5626,0.2618482019042969,False,REGULAR,USD
SPY250421C00555000,2025-04-14 19:30:40+00:00,555.0,2.33,2.29,2.32,-1.03,-30.654762,2607.0,1487,0.24243921630859372,False,REGULAR,USD
SPY250421C00560000,2025-04-14 19:29:05+00:00,560.0,1.22,1.17,1.2,-0.94000006,-43.51852,5749.0,2908,0.22766885620117186,False,REGULAR,USD
SPY250421C00565000,2025-04-14 19:28:57+00:00,565.0,0.55,0.55,0.57,-0.73999995,-57.364338,2263.0,1290,0.21717091430664062,False,REGULAR,USD
SPY250421C00570000,2025-04-14 19:20:11+00:00,570.0,0.2,0.22,0.25,-0.5,-71.42857,2732.0,1419,0.20996883789062498,False,REGULAR,USD
SPY250421C00575000,2025-04-14 19:20:03+00:00,575.0,0.09,0.09,0.11,-0.29,-76.31579,2683.0,2535,0.20703917968749996,False,REGULAR,USD
SPY250421C00580000,2025-04-14 19:23:22+00:00,580.0,0.06,0.05,0.06,-0.16,-72.72727,985.0,2925,0.21289849609375,False,REGULAR,USD
SPY250421C00585000,2025-04-14 19:15:17+00:00,585.0,0.04,0.03,0.04,-0.08,-66.66667,661.0,711,0.22266402343749997,False,REGULAR,USD
SPY250421C00590000,2025-04-14 19:14:28+00:00,590.0,0.03,0.02,0.03,-0.060000002,-66.666664,358.0,887,0.23633576171874998,False,REGULAR,USD
SPY250421C00595000,2025-04-14 16:12:55+00:00,595.0,0.04,0.01,0.03,-0.02,-33.333336,50.0,333,0.25586681640625003,False,REGULAR,USD
SPY250421C00600000,2025-04-14 19:16:30+00:00,600.0,0.02,0.01,0.03,-0.04,-66.66667,984.0,2475,0.273444765625,False,REGULAR,USD
